"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","IP Addresses","MAC Addresses","Policy","OS Version","Zones","State","Offline Date","Agent Version","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","Last Reported Users","Background Detection"
"Protected","IIS-BANCATLAN","iis-bancatlan","","","150.150.52.24","00-50-56-B0-6E-6E","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:26:58 PM","27043","0","0","0","0","0","0","IIS-BANCATLAN\ADMINISTRATOR","Not Running"
"Protected","SINGLESING-ON","SingleSing-On","","","150.150.70.177","00-50-56-B0-97-B6","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","11/26/2018 11:23:03 PM","48269","0","0","0","0","0","1","SINGLESING-ON\INFADMIN","Not Running"
"Protected","LibroquejaDigitalQA","LibroquejaDigitalQA","","","10.128.254.50","00-50-56-B0-D4-A8","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.6 (Maipo)","BASA HN SERVERS PRD, BASA HN SERVERS QAS","Online","","2.0.1530","3/28/2019 3:16:34 PM","8861","0","0","0","0","0","418","ROOT,LIBRO","Not Running"
"Protected","SAPBODEV","SAPBODEV","","","150.150.70.129","18-66-DA-ED-A5-BC","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/27/2019 8:21:03 PM","132612","0","0","0","0","0","0","(UNKNOWN),ROOT","Not Running"
"Protected","OCBPRDRBAPP2","OCBPRDRBAPP2","","","10.128.254.44","00-50-56-B0-BE-34","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","3/1/2019 8:25:37 PM","29007","0","0","0","0","0","0","OCBPRDRBAPP2\OCBADM","Not Running"
"Protected","WSUSBANCAT","wsusbancat.ADBancat.hn","CN=WSUSBANCAT, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.203","00-50-56-B0-D6-7C","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1494","11/26/2018 10:43:19 PM","2618","0","0","0","0","0","0","ADBANCAT\BANCAT","Not Running"
"Protected","BEDESBE_APP","BEDESBE_APP.ADBancat.hn","CN=BEDESBE_APP, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.127","00-50-56-B0-2C-34","Default","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","6/27/2019 7:42:23 PM","56779","0","0","0","0","0","0","BEDESBE_APP\OCBSP05","Not Running"
"Protected","REMESA-FTP-SOC","REMESA-FTP-SOC.ADBancat.hn","CN=REMESA-FTP-SOC, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.251","00-50-56-9A-00-5B","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","11/16/2018 4:57:24 PM","48431","2","0","1","0","0","0","REMESA-FTP-SOC\OPERADOR,REMESA-FTP-SOC\INFADMIN","Not Running"
"Protected","TSMPRXYV6BASA4","tsmprxyv6basa4","","","192.168.145.58","00-50-56-B0-94-15","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/14/2019 12:50:29 AM","60281","0","0","0","0","0","26714","TSMPRXYV6BASA4\ADMINISTRATOR","Not Running"
"Protected","HNPRDSCCM_APP","HNPRDSCCM_APP.ADBancat.hn","CN=HNPRDSCCM_APP, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.175","00-50-56-A8-61-C8","Default","Microsoft Windows Server 2019 Datacenter","BASA HN SERVERS PRD","Offline","7/5/2019 11:14:51 PM","2.0.1530","7/2/2019 9:43:23 PM","34799","0","0","0","0","0","0","HNPRDSCCM_APP\INFADMIN,ADBANCAT\LMIRON.ADMIN","Not Running"
"Protected","HNDESPOMBAPP","HNDESPOMBAPP.ADBancat.hn","CN=HNDESPOMBAPP, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.115","00-50-56-B0-5A-23","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","6/3/2019 9:26:43 PM","58490","2","0","0","0","0","0","HNDESPOMBAPP\ODHADM,HNDESPOMBAPP\SAPINSTALL,ADBANCAT\GLOPEZM","Not Running"
"Protected","Huacas","Huacas","","","10.128.0.157","00-50-56-A8-8A-4F","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.4 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","3/26/2019 4:42:03 PM","8432","0","0","0","0","0","578","ROOT,BEANARIO","Not Running"
"Protected","DEVSAPBPC","DEVSAPBPC","","","150.150.60.65","00-50-56-B0-E5-1A","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Offline","7/15/2019 4:49:56 AM","2.0.1494","11/26/2018 10:28:53 PM","45517","0","0","0","0","0","0","DEVSAPBPC\BPCADM,DEVSAPBPC\INFADMIN","Not Running"
"Protected","VSRVDESSQL","VSRVDESSQL","","","150.150.6.17","00-50-56-B0-9F-D9","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Offline","7/2/2019 7:48:27 PM","2.0.1530","4/22/2019 10:42:44 PM","0","0","0","0","0","0","0","VSRVDESSQL\INFADMIN","Not Running"
"Protected","POWERCENTER","PowerCenter","","","150.150.6.172","00-50-56-B0-51-79","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 Standard","BASA HN SERVERS DEV","Offline","3/19/2019 3:34:20 PM","2.0.1530","3/3/2019 3:35:06 AM","60345","0","0","0","0","0","0","POWERCENTER\INFADMIN","Not Running"
"Protected","VSRV-ABATTAPPP","VSRV-ABATTAPPP.ADBancat.hn","CN=VSRV-ABATTAPPP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","192.168.109.31","00-50-56-B0-B4-C7","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/29/2019 6:39:03 PM","34306","0","0","0","0","0","15","VSRV-ABATTAPPP\ADMINISTRATOR,ADBANCAT\CCALDERON,ADBANCAT\IRODRIGUEZ,ADBANCAT\EARGARCIA,ADBANCAT\KJGARCIA,ADBANCAT\LMURILLO.ADMIN","Not Running"
"Protected","SRVTQA","SRVTQA","","","10.128.254.28","00-50-56-B0-C7-93","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","3/1/2019 6:12:33 PM","39137","0","0","1","0","0","0","SRVTQA\INFADMIN","Not Running"
"Protected","VSRV-TELEWEB","VSRV-TELEWEB.ADBancat.hn","CN=VSRV-TELEWEB, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.77","00-50-56-9A-00-24","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","10/23/2018 9:36:59 AM","35128","0","0","48","0","0","0","VSRV-TELEWEB\INFADMIN","Not Running"
"Protected","finsvcsdevqas","finsvcsdevqas","","","150.150.70.60","00-50-56-B0-7C-6D","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP1","BASA HN SERVERS SAP","Online","","2.0.1530","3/19/2019 3:29:02 AM","44481","0","0","0","0","0","0","ROOT,(UNKNOWN)","Not Running"
"Protected","cmltrainhn","cmltrainhn","","","150.150.70.181","00-50-56-B0-BF-0E","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/19/2019 2:37:51 AM","79864","0","0","0","0","0","0","(UNKNOWN)","Not Running"
"Protected","VSRVACFDB","VSRVACFDB.ADBancat.hn","CN=VSRVACFDB, OU=Servidores  red 60 y otros, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.138","00-50-56-9A-00-AF","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Offline","12/6/2018 2:52:18 PM","2.0.1494","11/26/2018 10:25:54 PM","717","0","0","0","0","0","0","","Not Running"
"Protected","APPINT-PREPRD","APPINT-PREPRD","","","10.128.10.20","00-50-56-A8-27-48","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1530","5/30/2019 8:47:12 AM","44374","0","0","1","0","0","0","APPINT-PREPRD\OPERADOR","Not Running"
"Protected","HNDESTEMCORE_AP","HNDESTEMCORE_APP.ADBancat.hn","","","150.150.6.113","00-50-56-B0-FB-F7","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","6/3/2019 8:21:46 PM","47644","0","0","0","0","0","0","HNDESTEMCORE_AP\INFADMIN","Not Running"
"Protected","HNQASABAWEB","HNQASABAWEB.ADBancat.hn","CN=HNQASABAWEB, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.254.66","00-50-56-B0-22-47","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","6/10/2019 2:52:20 PM","53771","2","0","0","0","0","0","HNQASABAWEB\ADMINISTRATOR","Not Running"
"Protected","BACKUP-VERSIONE","Backup-Versiones","","","10.128.0.88","00-50-56-B0-0A-B7","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Offline","6/24/2019 5:33:06 PM","2.0.1530","11/26/2018 10:24:33 PM","25627","0","0","0","0","0","1","BACKUP-VERSIONE\INFADMIN","Not Running"
"Protected","VSRV-DES-KIOSK","VSRV-DES-KIOSK","","","150.150.6.20","00-50-56-9A-00-21","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Offline","7/12/2019 10:36:37 PM","2.0.1530","11/26/2018 10:31:37 PM","32157","0","0","0","0","0","0","VSRV-DES-KIOSK\INFADMIN","Not Running"
"Protected","IATGUSFIDU","iatgusfidu","","","150.150.60.188","00-50-56-B0-EF-F4","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1530","6/13/2019 5:07:22 AM","12961","0","0","0","0","0","0","IATGUSFIDU\OPERADOR","Not Running"
"Protected","DSQASHN","dsqashn.ADBancat.hn","CN=DSQASHN, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.162","00-50-56-B0-FA-44","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","2/20/2019 3:06:21 PM","45734","2","0","0","0","0","0","DSQASHN\SAP","Not Running"
"Protected","VSRV-NEWINTRU2","VSRV-NEWINTRU2","","","150.150.60.159","00-50-56-9A-00-67","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:24:57 PM","37456","0","0","1","0","0","0","VSRV-NEWINTRU2\INFADMIN","Not Running"
"Protected","HNPRDFILESERVER","HNPRDFILESERVERTI_APP.ADBancat.hn","","","10.128.0.80","00-50-56-A8-60-D5","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","5/27/2019 5:55:13 PM","51930","3","0","0","0","0","0","HNPRDFILESERVER\INFADMIN,ADBANCAT\LMIRON","Not Running"
"Protected","incidentebackoffice","incidentebackoffice","","","10.128.254.53","00-50-56-B0-0C-97","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.6 (Maipo)","BASA HN SERVERS DEV, BASA HN SERVERS QAS","Offline","5/13/2019 8:50:28 PM","2.0.1530","3/12/2019 10:50:04 PM","17710","0","0","0","0","0","130","ROOT","Not Running"
"Protected","AGBANCAWEB","AGBANCAWEB.ADBancat.hn","CN=AGBANCAWEB, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","192.168.109.81","00-50-56-B0-C2-2D","Default","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Offline","7/10/2019 2:12:48 AM","2.0.1494","7/9/2019 10:16:11 PM","30266","0","0","1","0","0","0","ADBANCAT\EAMADOR,ADBANCAT\JARIVERA,ADBANCAT\JNGARCIA,ADBANCAT\KJGARCIA,ADBANCAT\MALOPEZM,ADBANCAT\MARAMIREZ.ADMIN,ADBANCAT\NSANCHEZ,ADBANCAT\SFUNEZ,ADBANCAT\SMANZANAREZ.ADMIN,ADBANCAT\WARTEAGA","Not Running"
"Protected","HNQASCTRLM_DB","HNQASCTRLM_DB.ADBancat.hn","CN=HNQASCTRLM_DB, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.254.69","00-50-56-B0-E6-CF","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","6/14/2019 9:57:41 PM","56067","2","0","0","0","0","0","HNQASCTRLM_DB\INFADMIN","Not Running"
"Protected","SRV-ECMP-BRAVA","SRV-ECMP-BRAVA","","","150.150.70.80","00-50-56-B0-BB-08","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Offline","2/27/2019 11:52:17 PM","2.0.1494","11/26/2018 10:26:59 PM","28150","0","0","0","0","0","0","SRV-ECMP-BRAVA\INFADMIN","Not Running"
"Protected","SRV-CREDSCOR","SRV-CREDSCOR","","","150.150.60.207","00-50-56-B0-6B-5A","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:27:09 PM","52829","0","0","1","0","0","17","SRV-CREDSCOR\INFADMIN","Not Running"
"Protected","MWJMTERTSTPRD","MWJMTERTSTPRD","","","150.150.70.118","00-50-56-B0-C0-C1","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","3/3/2019 5:24:55 AM","36415","0","0","0","0","0","20","MWJMTERTSTPRD\INFADMIN","Not Running"
"Protected","CLOUDCS4HCNT","CLOUDCS4HCNT","","","150.150.70.185","00-50-56-B0-8F-85","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","11/26/2018 10:18:50 PM","28334","0","0","0","0","0","1","CLOUDCS4HCNT\SAP","Not Running"
"Protected","GROUPWARE","GROUPWARE","","","150.150.70.120","00-50-56-B0-E7-DF","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Offline","5/14/2019 3:46:58 PM","2.0.1494","11/26/2018 11:03:05 PM","26211","0","0","0","0","0","0","GROUPWARE\INFADMIN","Not Running"
"Protected","NICPELAPPDEV","NICPELAPPDEV","","","150.150.70.186","00-50-56-B0-18-CF","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA ES SERVERS, BASA HN SERVERS SAP","Online","","2.0.1530","11/15/2018 3:12:21 PM","44027","0","0","0","0","0","0","NICPELAPPDEV\INFADMIN,NICPELAPPDEV\NICPELADM","Not Running"
"Unsafe","LANSWEEPER","LANSWEEPER","","","10.128.0.153, 150.150.6.22, 150.150.7.14, 150.150.10.172, 150.150.52.14, 150.150.60.38, 150.150.60.239, 150.150.70.29, 192.168.109.76, 192.168.145.69","00-50-56-A8-21-25,00-50-56-A8-45-54,00-50-56-A8-8D-A6,00-50-56-A8-A9-82,00-50-56-A8-8B-80,00-50-56-A8-B2-0C,00-50-56-A8-B9-7B,00-50-56-A8-E5-92,00-50-56-A8-C0-51","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN INFATLAN TGU, BASA HN SERVERS DEV, BASA HN SERVERS PRD, BASA HN SERVERS SAP","Offline","4/12/2019 9:18:08 PM","2.0.1530","3/13/2019 4:41:44 AM","38962","0","2","1","0","0","0","LANSWEEPER\INFADMIN","Not Running"
"Protected","ServBASA","ServBASA","","","150.150.6.97","00-50-56-B0-19-2A","5-AQT MPT SCB + Optics","CentOS Linux release 7.6.1810 (Core)","BASA HN SERVERS DEV","Online","","2.0.1530","3/14/2019 10:28:59 PM","16959","0","0","1","0","0","0","","Not Running"
"Protected","TSMPRXYV6BASA5","tsmprxyv6basa5","","","192.168.145.78","00-50-56-A8-CD-CE","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/14/2019 12:24:10 AM","30132","0","0","0","0","0","0","TSMPRXYV6BASA5\ADMINISTRATOR","Not Running"
"Protected","VSRVEIBSFIDUDB","vsrveibsfiduDB.ADBancat.hn","CN=VSRVEIBSFIDUDB, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.90","00-50-56-B0-07-79","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","11/26/2018 10:28:30 PM","28592","0","0","0","0","0","0","VSRVEIBSFIDUDB\INFADMIN","Not Running"
"Protected","VSRV-APP-INT-PR","VSRV-APP-INT-PR","","","150.150.60.132","00-50-56-B0-EE-8B","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:28:34 PM","64888","0","0","1","0","0","0","VSRV-APP-INT-PR\INFADMIN","Not Running"
"Protected","VSRV-ABATTDBP","VSRV-ABATTDBP.ADBancat.hn","CN=VSRV-ABATTDBP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.226","00-50-56-A8-00-87","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:57:34 PM","46088","0","0","0","0","0","0","ADBANCAT\LBENEDITH,VSRV-ABATTDBP\ADMINISTRATOR","Not Running"
"Protected","EIBSIMGTST","eibsIMGTST","","","150.150.60.59","00-50-56-B0-1A-C2","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Offline","4/10/2019 10:12:01 PM","2.0.1494","2/21/2019 12:24:03 AM","31081","0","0","0","0","0","0","EIBSIMGTST\INFADMIN","Not Running"
"Protected","sapfiorilxqa","sapfiorilxqa","","","150.150.70.193","00-50-56-B0-DC-89","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/19/2019 1:32:50 AM","15440","0","0","0","0","0","0","(UNKNOWN)","Not Running"
"Protected","VSRV-LBTR","VSRV-LBTR.ADBancat.hn","CN=VSRV-LBTR, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.94","00-50-56-B0-02-D3","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","11/26/2018 10:29:31 PM","48375","0","0","1","0","0","0","VSRV-LBTR\OPERADOR","Not Running"
"Protected","MONSIMULADORD","MonSimuladorD.ADBancat.hn","CN=MONSIMULADORD, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.123","00-50-56-B0-CE-77","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:36:37 PM","34186","2","0","0","0","0","6","MONSIMULADORD\INFADMIN","Not Running"
"Protected","SAPPOCOREDEV","SAPPOCOREDEV.ADBancat.hn","CN=SAPPOCOREDEV, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.103","00-50-56-B0-3F-F6","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","11/26/2018 9:38:43 PM","31033","8","0","0","0","0","4","SAPPOCOREDEV\PCDADM","Not Running"
"Protected","saptrxlnxprd","saptrxlnxprd","","","150.150.70.117","00-50-56-B0-D8-45","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/28/2019 3:49:01 AM","106471","0","0","0","0","0","0","","Not Running"
"Protected","SRVV-APPEXT","SRVV-APPEXT","","","150.150.6.10","00-50-56-B0-CA-1B","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Online","","2.0.1530","4/22/2019 5:51:45 PM","63219","0","0","1","0","0","0","SRVV-APPEXT\INFADMIN","Not Running"
"Protected","ECMDBRAVA","ecmdbrava","","","150.150.70.70","00-50-56-B0-48-ED","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","11/15/2018 3:11:28 PM","30769","0","0","0","0","0","0","ECMDBRAVA\INFADMIN","Not Running"
"Protected","SADESBE_APP","SADESBE_APP.ADBancat.hn","","","150.150.6.128","00-50-56-B0-E6-CC","Default","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Offline","6/27/2019 4:55:28 PM","2.0.1530","6/26/2019 9:06:14 PM","53296","0","0","0","0","0","0","SADESOCBSP05_AP\INFADMIN","Not Running"
"Protected","SRV-ATMFULLDES","SRV-ATMFULLDES.ADBancat.hn","CN=SRV-ATMFULLDES, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.64","00-50-56-B0-B6-77","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","2/12/2019 6:27:53 PM","46718","2","0","1","0","0","4","SRV-ATMFULLDES\INFADMIN","Not Running"
"Protected","VSRVEDPREPORTER","VSRVEDPREPORTER.ADBancat.hn","CN=VSRVEDPREPORTER, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.192","00-50-56-B0-0F-CB","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1530","5/6/2019 11:16:21 AM","32614","0","0","0","0","0","0","VSRVEDPREPORTER\INFADMIN,VSRVEDPREPORTER\EDPADMIN","Not Running"
"Protected","VSRVAOLTST","vsrvaoltst","","","150.150.6.106","00-50-56-9A-00-0C","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Offline","7/12/2019 3:11:43 PM","2.0.1530","11/26/2018 10:40:09 PM","30339","0","0","0","0","0","0","VSRVAOLTST\INFADMIN","Not Running"
"Protected","SAPSLM","SAPSLM","","","150.150.70.15, 169.254.7.80","00-50-56-B0-57-1B,02-00-4C-4F-4F-50","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","BASA HN SERVERS SAP","Offline","6/4/2019 8:34:31 AM","2.0.1530","3/5/2019 11:49:10 PM","72639","0","0","1","2","0","0","SAPSLM\INFADMIN","Not Running"
"Protected","CAJAEMPRE-AOL","CajaEmpre-AOL","","","150.150.60.62","00-50-56-9A-50-B2","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Standard, Service Pack 2","BASA HN SERVERS PRD","Offline","11/26/2018 11:31:30 PM","2.0.1494","11/26/2018 10:28:57 PM","222","0","0","0","0","0","0","CAJAEMPRE-AOL\INFADMIN","Not Running"
"Protected","SRV-APP-LEGAL","SRV-APP-LEGAL","","","10.128.0.44","00-50-56-B0-E3-9B","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/14/2019 1:53:05 AM","36877","0","0","0","0","0","0","SRV-APP-LEGAL\INFADMIN,SRV-APP-LEGAL\ADMLEGAL","Not Running"
"Protected","VSRVEDPVPOS","VSRVEDPVPOS","","","150.150.60.122","00-50-56-9A-00-65","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1530","5/6/2019 11:22:25 AM","33841","0","0","0","0","0","0","VSRVEDPVPOS\INFADMIN,VSRVEDPVPOS\EDPADMIN","Not Running"
"Protected","solmanlnxdev","solmanlnxdev","","","150.150.70.41","00-50-56-B0-79-02","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Offline","5/24/2019 4:57:43 PM","2.0.1530","3/19/2019 3:20:58 AM","145469","0","0","0","0","0","0","ROOT","Not Running"
"Protected","cylance_prueba","cylance_prueba","","","150.150.6.186","00-50-56-A8-A7-66","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.4 (Maipo)","BASA HN SERVERS DEV, PRUEBA","Online","","2.0.1530","3/7/2019 5:17:27 PM","4151","0","0","0","0","0","50","","Not Running"
"Protected","FTPBACKUP","FTPBackup","","","150.150.6.150","00-50-56-B0-D4-93","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:26:54 PM","204785","0","0","1","0","0","3","FTPBACKUP\ADMINISTRATOR","Not Running"
"Protected","SADESOCBSP05_AP","SADESOCBSP05_APP.ADBancat.hn","","","150.150.6.184","00-50-56-B0-FE-68","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","6/7/2019 4:59:27 PM","53880","0","0","0","0","0","0","SADESOCBSP05_AP\OCBSP05,ADBANCAT\OCBUSERADMIN,SADESOCBSP05_AP\INFADMIN","Not Running"
"Protected","VSRV-TELEBD","VSRV-TELEBD.ADBancat.hn","CN=VSRV-TELEBD, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.121","00-50-56-9A-00-09","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","10/29/2018 9:37:50 PM","39343","0","0","1","0","0","0","VSRV-TELEBD\INFADMIN","Not Running"
"Protected","ACTEVENTCONSULT","ActEventConsult","","","192.168.108.85","00-50-56-9A-24-CC","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Offline","11/26/2018 10:04:30 PM","2.0.1494","11/26/2018 9:39:07 PM","181","0","0","0","0","0","0","","Not Running"
