"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","IP Addresses","MAC Addresses","Agent Version","Policy","OS Version","State","Zones","Offline Date","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","Last Reported Users","Background Detection"
"Protected","OCBPRDRBAPP2","OCBPRDRBAPP2","","","10.128.10.13","00-50-56-B0-FD-51","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/15/2019 1:08:37 AM","27006","0","0","0","0","0","0","OCBPRDRBAPP2\OCBADM","Not Running"
"Protected","OCBPRDBADMAPP1","OCBPRDBADMAPP1","","","10.128.10.14","00-50-56-B0-DF-43","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/15/2019 1:15:31 AM","27664","0","0","0","0","0","0","OCBPRDBADMAPP1\OCBADM","Not Running"
"Protected","APPINT-PCI","APPINT-PCI","","","10.128.2.69","00-50-56-A8-1F-92","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS QAS","","3/15/2019 1:21:47 AM","29022","0","0","1","0","0","0","APPINT-PCI\INFADMIN","Not Running"
"Protected","EXCHANGESMTP","ExchangeSMTP","","","150.150.52.17","00-50-56-9A-33-C9","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","Offline","BASA HN SERVERS PRD","8/19/2019 5:52:13 PM","3/15/2019 2:07:14 AM","38146","0","0","0","0","0","0","EXCHANGESMTP\INFADMIN","Not Running"
"Protected","SRVTAPP","SRVTAPP","","","10.128.0.110","00-50-56-B0-DB-27","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","Online","BASA HN SERVERS PRD","","3/15/2019 2:19:59 AM","39168","0","0","1","0","0","0","SRVTAPP\INFADMIN","Not Running"
"Protected","HN_PRD_KANBOARD","HN_PRD_KANBOARD_APP.ADBancat.hn","","","10.128.0.140","00-50-56-A8-02-1C","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","3/15/2019 8:02:34 PM","55978","0","0","0","0","0","0","HN_PRD_KANBOARD\INFADMIN,ADBANCAT\PRIVAS","Not Running"
"Protected","TMS-WEBPRD","TMS-WEBPRD","","","10.128.250.97, 150.150.60.40","00-50-56-A8-23-2A,00-50-56-A8-91-A3","2.0.1510","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","3/16/2019 1:18:29 AM","45258","0","0","1","0","0","0","TMS-WEBPRD\INFADMIN","Not Running"
"Protected","DHCP","DHCP","","","10.169.0.20","00-50-56-A8-0A-3C","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS PRD","8/19/2019 5:52:24 PM","3/16/2019 1:35:24 AM","32537","0","0","0","0","0","16","DHCP\JBACA","Not Running"
"Protected","BANCATLAN-SV","Bancatlan-sv","","","150.150.52.25","00-50-56-B0-D7-68","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/16/2019 1:48:40 AM","28999","0","0","1","0","0","0","BANCATLAN-SV\INFADMIN","Not Running"
"Protected","BANCATLANCOMNI","bancatlancomni","","","150.150.52.30","00-50-56-A8-B4-44","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/16/2019 2:00:34 AM","41126","0","0","0","0","0","0","BANCATLANCOMNI\ADMINISTRATOR","Not Running"
"Protected","XCH-A","XCH-A.ADBancat.hn","CN=XCH-A, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers, Exchange Servers, Exchange Trusted Subsystem, Managed Availability Servers, Exchange Install Domain Servers","150.150.52.41, 150.150.52.45","00-50-56-A8-DA-79","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","3/16/2019 2:50:49 AM","51148","0","0","0","0","0","0","ADBANCAT\DGRIVERA,ADBANCAT\RRECINOS,ADBANCAT\MARAMIREZ,XCH-A\INFADMIN","Not Running"
"Protected","XCH-B","XCH-B.ADBancat.hn","CN=XCH-B, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers, Exchange Servers, Exchange Trusted Subsystem, Managed Availability Servers, Exchange Install Domain Servers","150.150.52.42, 169.254.185.25","00-50-56-A8-06-7F,00-50-56-A8-C2-01","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","3/16/2019 2:57:15 AM","58544","0","0","0","0","0","0","XCH-B\INFADMIN","Not Running"
"Protected","EXCHANGESMTPNIC","ExchangeSMTPNIC","","","150.150.52.44","00-50-56-A8-A3-4E","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS PRD","8/19/2019 5:52:49 PM","3/16/2019 3:14:56 AM","36527","0","0","0","0","0","0","EXCHANGESMTPNIC\INFADMIN","Not Running"
"Protected","VSRV-APPINT","VSRV-APPINT","","","150.150.60.105","00-50-56-9A-00-94","2.0.1510","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","3/16/2019 3:30:56 AM","43312","0","0","1","0","0","0","VSRV-APPINT\INFADMIN","Not Running"
"Protected","REPORTESATM","ReportesATM.ADBancat.hn","CN=REPORTESATM, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.127","00-50-56-A8-0E-5D","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS PRD","8/19/2019 5:54:23 PM","3/16/2019 3:51:55 AM","56834","0","0","0","1","0","0","REPORTESATM\INFADMIN","Not Running"
"Protected","VSRV-WEBSER3ER","VSRV-WEBSER3ER","","","150.150.60.163","00-50-56-9A-00-4D","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","3/16/2019 3:57:10 AM","42387","0","0","1","1","0","0","VSRV-WEBSER3ER\INFADMIN","Not Running"
"Protected","SW-ORION","sw-orion","","","150.150.60.168","00-50-56-A8-01-47","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","3/16/2019 4:11:41 AM","143564","0","0","1","1","0","0","SW-ORION\BPAZ","Not Running"
"Protected","VSRV-ABA-KIOSK","VSRV-ABA-KIOSK","","","150.150.60.198","00-50-56-B0-3D-FD","2.0.1510","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS PRD","8/19/2019 5:53:47 PM","3/16/2019 4:24:23 AM","33958","0","0","0","0","0","0","VSRV-ABA-KIOSK\INFADMIN","Not Running"
"Protected","MONEYGRAMREMESA","MoneyGramRemesas.ADBancat.hn","","","150.150.60.19","00-50-56-B0-B6-CB","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/17/2019 2:42:10 AM","34939","0","0","1","0","0","0","MONEYGRAMREMESA\OPERADOR,MONEYGRAMREMESA\INFADMIN","Not Running"
"Protected","IATGUSRVSYSAID2","IATGUSRVSYSAID2","","","150.150.60.21","00-50-56-B0-DC-A5","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/17/2019 3:01:05 AM","37579","0","0","1","3","0","1","IATGUSRVSYSAID2\INFADMIN","Not Running"
"Protected","HNPRDBAAPP","HNPRDBAAPP","","","150.150.60.220","00-50-56-A8-AE-5B","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/17/2019 3:06:42 AM","44291","0","0","1","0","0","0","HNPRDBAAPP\INFADMIN,HNPRDBAAPP\OPERADOR","Not Running"
"Protected","MWDB01V2PRD","MWDB01v2PRD","","","150.150.60.244","00-50-56-B0-2A-4B","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/17/2019 3:19:51 AM","28178","0","0","0","0","0","0","MWDB01V2PRD\INFADMIN,MWDB01V2PRD\MWADM,MWDB01V2PRD\BASIS","Not Running"
"Protected","WIN-E1VVF2KNCBS","WIN-E1VVF2KNCBS","","","150.150.60.28","00-50-56-B0-A9-50","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","3/17/2019 3:24:15 AM","41189","0","0","0","0","0","0","WIN-E1VVF2KNCBS\INFADMIN","Not Running"
"Protected","WIN-24QNLT0IRH7","WIN-24QNLT0IRH7.ADBancat.hn","CN=WIN-24QNLT0IRH7, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.149","00-50-56-A8-64-52","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","3/17/2019 4:34:02 AM","49558","0","0","1","0","0","0","WIN-24QNLT0IRH7\INFADMIN","Not Running"
"Protected","VSRVBIOMADM","VSRVBIOMADM.ADBancat.hn","CN=VSRVBIOMADM, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.87","00-50-56-B0-58-C4","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS PRD","6/19/2019 4:05:51 AM","3/17/2019 4:43:59 AM","31724","0","0","1","0","0","0","VSRVBIOMADM\INFADMIN","Not Running"
"Protected","DISCLOSUREMANAG","DisclosureManagementAPP","","","150.150.70.169","00-50-56-A8-37-B9","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS SAP","","3/17/2019 4:56:16 AM","59599","0","0","0","0","0","0","DISCLOSUREMANAG\SAP,DISCLOSUREMANAG\INFADMIN","Not Running"
"Protected","DISCLOSUREMANAG","DisclosureManagementDB","","","150.150.70.170","00-50-56-A8-E7-E2","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Offline","BASA HN SERVERS SAP","8/19/2019 5:52:05 PM","3/17/2019 5:00:06 AM","68231","0","0","0","0","0","0","DISCLOSUREMANAG\INFADMIN,DISCLOSUREMANAG\SAP","Not Running"
"Protected","MWAPP01V2PRD","MWapp01v2prd","","","150.150.70.96","00-50-56-B0-21-2A","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/17/2019 5:04:10 AM","27848","0","0","1","0","0","0","MWAPP01V2PRD\INFADMIN","Not Running"
"Protected","MWAPP02V2PRD","MWapp02v2prd","","","150.150.70.97","00-50-56-B0-50-77","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS SAP","8/19/2019 5:54:32 PM","3/17/2019 5:07:24 AM","26792","0","0","0","0","0","0","MWAPP02V2PRD\INFADMIN","Not Running"
"Protected","MWMSG01PRD","MWmsg01prd","","","150.150.70.98","00-50-56-B0-D1-27","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/17/2019 5:11:12 AM","26552","0","0","0","0","0","0","MWMSG01PRD\INFADMIN","Not Running"
"Protected","MWMSG02PRD","MWmsg02prd","","","150.150.70.99","00-50-56-B0-7F-10","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/17/2019 5:14:40 AM","26065","0","0","0","0","0","0","MWMSG02PRD\MWADM","Not Running"
"Protected","COMMSFTP","CommSFTP","","","172.16.1.37","00-50-56-B0-B3-96","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/17/2019 5:19:03 AM","25587","0","0","0","0","0","0","COMMSFTP\ADMINISTRATOR","Not Running"
"Protected","erpprcPjrtst","erpprcPjrtst","","","150.150.70.126","00-50-56-B0-76-0F","2.0.1530","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","Offline","BASA HN SERVERS SAP","7/22/2019 4:52:28 AM","3/18/2019 1:03:17 AM","139895","0","0","0","0","0","0","ROOT,(UNKNOWN)","Not Running"
"Protected","susetsmjr","susetsmjr","","","150.150.70.249","00-50-56-B0-50-9C","2.0.1530","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP1","Online","BASA HN SERVERS SAP","","3/18/2019 1:22:04 AM","182092","0","0","0","0","0","0","ROOT","Not Running"
"Protected","saph2cockpit","saph2cockpit","","","150.150.70.101","00-50-56-B0-F7-76","2.0.1530","5-AQT MPT SCB","SUSE Linux Enterprise Server 12 SP3","Online","BASA HN SERVERS SAP","","3/18/2019 3:29:19 AM","129182","0","0","0","0","0","0","ROOT","Not Running"
"Protected","srvportalqas","srvportalqas","","","150.150.70.102","00-50-56-B0-ED-8A","2.0.1530","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP1","Online","BASA HN SERVERS SAP","","3/18/2019 3:48:30 AM","145192","0","0","0","0","0","0","(UNKNOWN)","Not Running"
"Protected","fiorilxesvqa","fiorilxesvqa","","","10.128.13.141","00-50-56-B0-07-33","2.0.1530","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","Offline","BASA ES SERVERS","3/19/2019 12:36:36 AM","3/18/2019 4:14:46 AM","103502","0","0","0","0","0","0","(UNKNOWN),ROOT","Not Running"
"Protected","saperpqa2nic","saperpqa2nic","","","150.150.70.105","00-50-56-B0-79-9E","2.0.1530","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","Offline","BASA HN SERVERS SAP","7/23/2019 3:48:22 PM","3/18/2019 3:51:15 PM","109455","0","0","0","0","0","0","(UNKNOWN)","Not Running"
"Protected","SAPCRMIDESQA","SAPCRMIDESQA","","","150.150.70.83","00-50-56-B0-DC-5C","2.0.1530","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","Online","BASA HN SERVERS SAP","","3/18/2019 4:09:28 PM","62490","0","0","0","0","0","0","ROOT","Not Running"
"Protected","saperpqasnic","saperpqasnic","","","150.150.70.157","00-50-56-B0-F8-90","2.0.1530","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","Offline","BASA HN SERVERS SAP","7/23/2019 3:59:25 PM","3/18/2019 4:22:45 PM","54838","0","0","0","0","0","0","(UNKNOWN),ROOT","Not Running"
"Protected","HNPRDWTSCXN","HNPRDWTSCXN.ADBancat.hn","CN=HNPRDWTSCXN, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.93","00-50-56-B0-A9-D3","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/13/2019 2:25:18 AM","30719","0","0","1","0","0","0","HNPRDWTSCXN\SAPWTS,HNPRDWTSCXN\SAPWTS1","Not Running"
"Protected","SSO-DB2-PRD","SSO-DB2-PRD.ADBancat.hn","CN=SSO-DB2-PRD, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.17, 10.128.0.19, 10.128.0.20, 192.168.157.5","00-50-56-9A-2B-42,00-50-56-9A-7E-25","2.0.1510","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","Online","BASA HN SERVERS PRD","","3/13/2019 3:02:45 AM","35432","0","0","0","0","0","0","SSO-DB2-PRD\INFADMIN","Not Running"
"Protected","SSO-DB2-CON","SSO-DB2-CON.ADBancat.hn","CN=SSO-DB2-CON, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.18, 192.168.157.6","00-50-56-9A-17-C8,00-50-56-9A-2F-1D","2.0.1510","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","Online","BASA HN SERVERS PRD","","3/13/2019 3:14:24 AM","35731","0","0","0","0","0","0","SSO-DB2-CON\INFADMIN","Not Running"
"Protected","SRV-IMGSOPATMK","SRV-IMGSOPATMK.ADBancat.hn","CN=SRV-IMGSOPATMK, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.100","00-50-56-A8-99-37","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/13/2019 3:25:58 AM","33830","0","0","0","0","0","0","SRV-IMGSOPATMK\INFADMIN","Not Running"
"Protected","HNPRDDOCUCEIBA_","HNPRDDOCUCEIBA_APP.ADBancat.hn","","","10.128.0.115","00-50-56-B0-1F-FC","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/13/2019 3:36:15 AM","30994","0","0","0","0","0","0","ADBANCAT\DARIVERA,HNPRDDOCUCEIBA_\INFADMIN","Not Running"
"Protected","EPOV59BD","ePOv59BD.ADBancat.hn","CN=EPOV59BD, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.117","00-50-56-A8-D5-49","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","3/13/2019 3:44:41 AM","52632","0","0","1","0","0","0","EPOV59BD\INFADMIN","Not Running"
"Protected","LANSWEEPERDB","LANSWEEPERDB","","","10.128.0.118","00-50-56-A8-22-B8","2.0.1510","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Offline","BASA HN SERVERS PRD","4/12/2019 9:19:21 PM","3/13/2019 3:51:17 AM","43875","0","0","0","0","0","0","LANSWEEPERDB\INFADMIN","Not Running"
"Protected","REQUERIMIENTODE","RequerimientodeSistemasAPP.ADBancat.hn","","","10.128.0.134","00-50-56-A8-8B-A1","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Offline","BASA HN SERVERS PRD","8/19/2019 5:52:17 PM","3/13/2019 3:58:08 AM","59994","0","0","1","0","0","0","REQUERIMIENTODE\INFADMIN","Not Running"
"Protected","NTAFLOWCOLLECTO","NTAFlowCollector","","","10.128.0.137","00-50-56-A8-31-47","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","3/13/2019 4:16:44 AM","63405","0","0","0","0","0","0","NTAFLOWCOLLECTO\INFADMIN","Not Running"
"Protected","SW-DPA","SW-DPA","","","10.128.0.142","00-50-56-A8-50-67","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","3/13/2019 4:28:36 AM","56118","0","0","0","0","0","0","SW-DPA\INFADMIN","Not Running"
"Protected","HNPRDCUMPLIDASH","HNPRDCUMPLIDASH_APP.ADBancat.hn","","","10.128.0.143","00-50-56-A8-CA-24","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","3/13/2019 4:37:50 AM","51901","0","0","0","0","0","0","HNPRDCUMPLIDASH\INFADMIN","Not Running"
"Protected","TSMPRXYV6BASA1","tsmprxyv6basa1","","","192.168.145.74","00-50-56-A8-53-EF","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 12:20:36 AM","39685","0","0","1","0","0","0","TSMPRXYV6BASA1\ADMINISTRATOR","Not Running"
"Protected","TSMPRXYV6BASA2","tsmprxyv6basa2","","","192.168.145.75","00-50-56-A8-41-95","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 12:22:51 AM","32554","0","0","0","0","0","0","TSMPRXYV6BASA2\ADMINISTRATOR","Not Running"
"Protected","TSMPRXYV6BASA3","tsmprxyv6basa3","","","192.168.145.76","00-50-56-A8-27-D4","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 12:23:32 AM","33946","0","0","0","0","0","0","TSMPRXYV6BASA3\INFADMIN,TSMPRXYV6BASA3\ADMINISTRATOR","Not Running"
"Protected","TSMPRXYV6BASA5","tsmprxyv6basa5","","","192.168.145.78","00-50-56-A8-CD-CE","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 12:24:10 AM","30328","0","0","0","0","0","0","TSMPRXYV6BASA5\ADMINISTRATOR","Not Running"
"Protected","TSMPRXYV6BASA6","tsmprxyv6basa6","","","192.168.145.77","00-50-56-A8-FE-BC","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 12:24:25 AM","40858","0","0","0","0","0","1","TSMPRXYV6BASA6\ADMINISTRATOR","Not Running"
"Protected","TSMPRXYV6BASA7","tsmprxyv6basa7","","","192.168.145.79","00-50-56-A8-48-A0","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 12:25:53 AM","33748","0","0","0","0","0","0","TSMPRXYV6BASA7\INFADMIN","Not Running"
"Protected","TSMPRXYV6BASA4","tsmprxyv6basa4","","","192.168.145.58","00-50-56-B0-94-15","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 12:50:29 AM","60659","0","0","0","0","0","26714","TSMPRXYV6BASA4\ADMINISTRATOR","Not Running"
"Protected","TSMPRXYV6BASA9","tsmprxyv6basa9","","","192.168.145.93","00-50-56-A8-F4-DB","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 12:56:51 AM","31306","0","0","0","0","0","0","TSMPRXYV6BASA9\ADMINISTRATOR","Not Running"
"Protected","TSMPRXYVMNTR76","tsmprxyvmntr76","","","10.128.0.250","00-50-56-A8-96-95","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 1:18:39 AM","36139","0","0","0","0","0","4","TSMPRXYVMNTR76\INFADMIN","Not Running"
"Protected","WSCERVECERIATRA","wsCerveceriaTrans.ADBancat.hn","","","10.128.0.169","00-50-56-A8-59-1B","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 1:21:14 AM","63848","0","0","0","0","0","0","WSCERVECERIATRA\INFADMIN","Not Running"
"Protected","ORIONSOLARWINDS","OrionSolarwindsDB","","","10.128.0.168","00-50-56-B0-46-76","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 1:26:44 AM","45966","0","0","1","0","0","0","ORIONSOLARWINDS\INFADMIN","Not Running"
"Protected","SW-SAM-DB","SW-SAM-DB","","","10.128.0.33","00-50-56-A8-84-91","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 1:38:25 AM","50040","0","0","0","0","0","0","SW-SAM-DB\INFADMIN","Not Running"
"Protected","SRV-APP-LEGAL","SRV-APP-LEGAL","","","10.128.0.44","00-50-56-B0-E3-9B","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 1:53:05 AM","37197","0","0","0","0","0","0","SRV-APP-LEGAL\INFADMIN,SRV-APP-LEGAL\ADMLEGAL","Not Running"
"Protected","LOGARITHM","LogArithm","","","10.128.0.61","00-50-56-B0-E1-53","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS PRD","8/19/2019 5:52:06 PM","3/14/2019 2:03:33 AM","31118","0","0","0","0","0","0","LOGARITHM\ADMINISTRATOR,LOGARITHM\OPERADOR","Not Running"
"Protected","SRVAPPINTER-2","SRVAPPINTER-2","","","10.128.0.73","00-50-56-B0-D9-D4","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 2:07:43 AM","53521","0","0","1","0","0","924","SRVAPPINTER-2\INFADMIN","Not Running"
"Protected","SRVAPPINTER-3","SRVAPPINTER-3","","","10.128.0.97","00-50-56-A8-96-15","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 2:16:55 AM","40824","0","0","1","0","0","0","SRVAPPINTER-3\INFADMIN","Not Running"
"Protected","HNPRDCUMPLISENT","HNPRDCUMPLISENTINEL_APP.ADBancat.hn","","","10.128.0.81","00-50-56-A8-79-69","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Offline","BASA HN SERVERS PRD","8/19/2019 5:54:31 PM","3/14/2019 2:18:15 AM","65930","0","0","0","0","0","0","HNPRDCUMPLISENT\INFADMIN","Not Running"
"Protected","HNPRDMYSQLCON","HNPRDMYSQLCON.ADBancat.hn","CN=HNPRDMYSQLCON, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.34","00-50-56-B0-67-08","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 2:25:29 AM","35953","0","0","0","0","0","0","HNPRDMYSQLCON\INFADMIN","Not Running"
"Protected","SILOCO-PRD","siloco-prd.ADBancat.hn","CN=SILOCO-PRD, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.70","00-50-56-B0-96-E9","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 2:52:39 AM","41526","0","0","1","0","0","0","SILOCO-PRD\INFADMIN","Not Running"
"Protected","INTELLIVIEW-MN","IntelliView-MN","","","10.128.0.98","00-50-56-B0-45-07","2.0.1530","5-AQT MPT SCB","Microsoft Windows 7 Professional, Service Pack 1","Online","BASA HN SERVERS PRD","","3/14/2019 3:07:46 AM","42625","0","0","0","0","0","0","INTELLIVIEW-MN\INFADMIN","Not Running"
"Protected","OCBPRDRBAPP1","OCBPRDRBAPP1","","","10.128.10.12","00-50-56-B0-75-BE","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/14/2019 3:08:10 AM","26748","0","0","0","0","0","0","OCBPRDRBAPP1\OCBADM","Not Running"
"Protected","HNPRDABAPRTG_AP","HNPRDABAPRTG_APP.ADBancat.hn","","","10.128.2.73","00-50-56-A8-29-61","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS QAS","","6/27/2019 9:58:09 PM","36915","0","0","0","0","0","0","HNPRDABAPRTG_AP\INFADMIN,ADBANCAT\SVC_SQL_SENSOR","Not Running"
